firm	ano	worker	rem	horas	exp	idade	edu	sex
2354664	2006	34061287	1.97	44	69.699997	36	17	F
2354664	2006	34061289	1.99	44	51	31	17	F
2354664	2006	34061294	2.9400001	44	83	48	15	F
2354664	2006	34061297	2.9300001	44	60	27	17	F
2354664	2006	34061301	1.01	44	46	44	14	M
2354664	2006	34061304	1.42	44	10	21	17	M
2354664	2006	34061308	1.01	44	10	44	15	F
2354664	2006	35277781	3.3900001	44	21	26	17	F
2354664	2006	40343446	1.89	44	45.099998	47	18	M
2354664	2006	44698503	1.9299999	20	53	26	17	F
2354664	2006	70397543	.99000001	44	7	42	15	F
2354664	2006	75642765	1.42	44	46	33	15	F
2354664	2006	79481356	1.23	44	140	51	15	F
2354664	2006	82767113	2	20	53.599998	22	17	F
2354664	2006	102568184	1.0700001	40	9.1000004	28	17	F
2354664	2006	102599026	1.92	20	61.5	26	17	F
2354664	2006	109987673	4.5100002	44	148.8	35	19	F
2354664	2006	113282882	.99000001	44	4	23	17	F
2354664	2007	34053486	1.53	44	21.9	23	15	F
2354664	2007	34061283	1.89	44	104	61	15	F
2354664	2007	34061284	1.83	44	33	54	15	F
2354664	2007	34061285	1.12	44	82	44	15	F
2354664	2007	34061286	1	44	43.200001	53	15	F
2354664	2007	34061287	1.9	44	81.699997	37	15	F
2354664	2007	34061288	2.0599999	44	47.5	39	15	M
2354664	2007	34061289	2	44	63	32	15	F
2354664	2007	34061291	1.12	44	87.699997	31	17	F
2354664	2007	34061294	2.8399999	44	95	49	15	F
2354664	2007	34061295	3.79	44	22	23	15	F
2354664	2007	34061297	2.74	44	72	28	15	F
2354664	2007	34061301	1	44	58	45	15	M
2354664	2007	34061303	1	44	13	22	17	F
2354664	2007	34061304	1.34	44	22	22	15	M
2354664	2007	34061308	1	44	22	45	15	F
2354664	2007	34061311	1	44	3	17	17	F
2354664	2007	35277781	4.4200001	44	33	27	15	F
2354664	2007	38977028	1.6900001	44	140.3	30	15	F
2354664	2007	38979862	3.5799999	44	11	21	15	F
2354664	2007	40048431	.70999998	44	111.6	31	15	F
2354664	2007	44514617	.85000002	44	18.5	27	19	F
2354664	2007	53619980	2.22	44	15.9	22	19	M
2354664	2007	53756637	1.48	44	36	28	15	F
2354664	2007	75642765	1.42	44	47	34	15	F
2354664	2007	79481356	1.08	44	152	52	15	F
2354664	2007	80133928	1.13	44	41	38	17	F
2354664	2007	82773361	.86000001	44	62	28	15	M
2354664	2007	102568184	.99000001	44	21.1	29	15	F
2354664	2007	102599026	2.1500001	44	73.5	27	15	F
2354664	2007	102787107	.76999998	44	8	20	18	F
2354664	2007	109987673	4.4200001	44	160.8	36	19	F
2354664	2007	113673399	2.0699999	44	62	45	15	F
2354664	2008	34061283	1.8200001	44	116	62	15	F
2354664	2008	34061284	1.71	44	45	55	15	F
2354664	2008	34061285	1.08	44	94	45	15	F
2354664	2008	34061286	1	44	55.200001	54	15	F
2354664	2008	34061287	1.8200001	44	93.699997	38	15	F
2354664	2008	34061288	1.1799999	44	59.5	40	15	M
2354664	2008	34061289	1.8200001	44	75	33	15	F
2354664	2008	34061291	1.35	44	99.699997	32	17	F
2354664	2008	34061294	2.72	44	107	50	15	F
2354664	2008	34061295	3.6300001	44	34	24	15	F
2354664	2008	34061296	1	44	26	22	18	M
2354664	2008	34061297	2.72	44	84	29	15	F
2354664	2008	34061301	1.02	44	70	46	15	M
2354664	2008	34061302	2.1400001	44	28.4	29	19	M
2354664	2008	34061303	3	44	25	23	17	F
2354664	2008	34061304	1.3099999	44	34	23	15	M
2354664	2008	34061305	.95999998	44	12	20	18	F
2354664	2008	34061308	1.01	44	34	46	15	F
2354664	2008	34061311	1.9	44	15	18	17	F
2354664	2008	37576819	1.03	44	60.599998	24	17	F
2354664	2008	38979413	3.55	44	12	20	19	F
2354664	2008	38979862	4.48	44	23	22	15	F
2354664	2008	38979868	1.8	44	12	24	17	F
2354664	2008	39914295	.36000001	44	139.89999	32	19	F
2354664	2008	42662121	1.7	44	19.299999	25	19	M
2354664	2008	44399974	1.03	44	69	42	15	F
2354664	2008	44514617	.87	44	30.5	28	19	F
2354664	2008	53062731	1.2	44	1	27	17	F
2354664	2008	53756637	2.1800001	44	38	29	15	F
2354664	2008	54584410	.93000001	44	3	21	17	F
2354664	2008	61937559	2.1199999	44	9	26	19	F
2354664	2008	79481356	1.04	44	164	53	15	F
2354664	2008	80133928	1.83	44	45	39	17	F
2354664	2008	82773361	.82999998	44	66.5	29	15	M
2354664	2008	101711411	3.6199999	44	12	22	19	F
2354664	2008	102484343	1.37	44	66	27	19	M
2354664	2008	102568184	.99000001	44	33.099998	30	15	F
2354664	2008	102787107	1.09	44	20	21	18	F
2354664	2008	109987673	5.0100002	44	172.8	37	19	F
2354664	2008	113673399	3.2	44	74	46	15	F
2354664	2009	20560430	1.0700001	44	28.4	21	17	M
2354664	2009	34061283	1.72	44	128	63	15	F
2354664	2009	34061284	1.28	44	57	56	15	F
2354664	2009	34061285	1.1799999	44	106	46	15	F
2354664	2009	34061286	1.05	44	67.199997	55	15	F
2354664	2009	34061287	1.72	44	105.7	39	15	F
2354664	2009	34061288	2.0599999	44	71.5	41	15	M
2354664	2009	34061289	1.72	44	87	34	15	F
2354664	2009	34061290	1.0700001	44	31	30	15	F
2354664	2009	34061291	1.33	44	111.7	33	17	F
2354664	2009	34061292	1.91	44	89.800003	33	19	M
2354664	2009	34061293	1.72	44	40.5	27	17	F
2354664	2009	34061294	2.4400001	44	119	51	15	F
2354664	2009	34061295	2.1700001	44	46	25	15	F
2354664	2009	34061296	1.86	44	38	23	18	M
2354664	2009	34061297	2.46	44	96	30	15	F
2354664	2009	34061298	1.6799999	44	49	24	19	F
2354664	2009	34061299	1.75	44	47.5	24	19	F
2354664	2009	34061300	2.76	44	35	21	19	F
2354664	2009	34061301	1.0700001	44	82	47	15	M
2354664	2009	34061302	3.26	44	40.400002	30	19	M
2354664	2009	34061303	3.4400001	44	37	24	17	F
2354664	2009	34061304	1.26	44	46	24	15	M
2354664	2009	34061305	1.0599999	44	24	21	18	F
2354664	2009	34061306	1.72	44	46.099998	25	17	F
2354664	2009	34061307	3.29	44	24	20	19	F
2354664	2009	34061308	1.08	44	46	47	15	F
2354664	2009	34061309	1.09	44	8	19	17	F
2354664	2009	34061310	2.1400001	44	12	27	19	F
2354664	2009	34061311	1.83	44	27	19	17	F
2354664	2009	34772561	1.0700001	44	4	20	17	F
2354664	2009	37134934	1.0599999	44	6	25	15	F
2354664	2009	37576819	.99000001	44	72.599998	25	17	F
2354664	2009	38977381	1.65	44	43.5	26	19	F
2354664	2009	38979413	3.5699999	44	18.5	21	19	F
2354664	2009	38979868	3.25	44	24	25	17	F
2354664	2009	39914295	.34	44	151	33	19	F
2354664	2009	44399974	1.02	44	72	43	15	F
2354664	2009	44399975	1.9	44	7	18	17	M
2354664	2009	44399976	1.38	44	28	45	17	F
2354664	2009	101711411	3.4400001	44	24	23	19	F
2354664	2009	102484343	1.3099999	44	77.5	28	19	M
2354664	2009	102568184	1.0700001	44	45.099998	31	15	F
2354664	2009	102787107	1.75	44	32	22	18	F
2354664	2009	109987673	5.02	44	184.8	38	19	F
2354664	2009	113673399	2.76	44	86	47	15	F
2354664	2010	20560430	1.0700001	44	40.400002	22	17	M
2354664	2010	34061283	1.64	44	140	64	15	F
2354664	2010	34061284	0	44	69	57	15	F
2354664	2010	34061285	1.11	44	118	47	15	F
2354664	2010	34061286	1.0700001	44	79.199997	56	15	F
2354664	2010	34061287	1.6900001	44	117.7	40	15	F
2354664	2010	34061288	2.0699999	44	83.5	42	15	M
2354664	2010	34061289	1.58	44	93	35	15	F
2354664	2010	34061290	.82999998	44	41.900002	31	15	F
2354664	2010	34061291	1.35	44	123.7	34	17	F
2354664	2010	34061292	1.99	44	101.8	34	19	M
2354664	2010	34061293	1.5599999	44	43.5	28	17	F
2354664	2010	34061294	2.1700001	44	131	52	15	F
2354664	2010	34061295	1.65	44	57.299999	26	15	F
2354664	2010	34061296	1.9299999	44	50	24	18	M
2354664	2010	34061297	2.6199999	44	108	31	15	F
2354664	2010	34061298	1.64	44	61	25	19	F
2354664	2010	34061299	1.64	44	59.5	25	19	F
2354664	2010	34061300	2.5799999	44	47	22	19	F
2354664	2010	34061301	1.04	44	94	48	15	M
2354664	2010	34061302	3.23	44	52.400002	31	19	M
2354664	2010	34061303	3.0599999	44	49	25	17	F
2354664	2010	34061304	0	44	58	25	15	M
2354664	2010	34061305	2.55	44	36	22	18	F
2354664	2010	34061306	1.63	44	58.099998	26	17	F
2354664	2010	34061307	2.6900001	44	36	21	19	F
2354664	2010	34061308	0	44	58	48	15	F
2354664	2010	34061309	1	44	19.200001	20	17	F
2354664	2010	34061310	1.77	44	24	28	19	F
2354664	2010	34061311	1.79	44	37	20	17	F
2354664	2010	38904829	1.17	44	10.5	20	17	F
2354664	2010	38977613	1.62	44	30.4	26	19	F
2354664	2010	45107150	2.0599999	44	115	31	19	F
2354664	2010	46107694	.43000001	44	58.700001	24	19	F
2354664	2010	46867442	2.6900001	44	167	25	17	F
2354664	2010	53134972	2.6600001	44	17	25	17	M
2354664	2010	53842575	1.05	44	5	46	15	M
2354664	2010	53842576	1.05	44	10.9	36	17	F
2354664	2010	53842577	1.05	44	8	23	17	M
2354664	2010	53842578	1.05	44	3	22	17	F
2354664	2010	53842579	1.05	44	5	17	17	F
2354664	2010	101711411	3.3699999	44	36	24	19	F
2354664	2010	102568184	1.04	44	57.099998	32	15	F
2354664	2010	102787107	1.6	44	35	23	18	F
2354664	2010	108019599	1.05	44	3	34	17	F
2354664	2010	109666328	1.08	44	11	26	17	F
2354664	2010	109987673	4.4699998	44	196.8	39	19	F
2354664	2010	113673399	2.5799999	44	98	48	15	F
2354665	2005	16311633	1.21	44	39.700001	37	19	F
2354665	2005	38378075	1.22	44	40	23	19	F
2354665	2005	39945724	1.3	44	17	21	15	F
2354665	2005	41643159	1.14	44	16	24	16	F
2354665	2005	41822611	1.1900001	44	39	25	17	F
2354665	2005	41822622	1.14	44	17	31	15	F
2354665	2005	42664495	1.2	44	11	27	15	F
2354665	2005	46603697	1.21	44	72.199997	29	19	F
2354665	2005	82947540	1.1	44	23	29	13	F
2354665	2005	85643345	1.12	44	48	30	13	F
2354665	2005	86101548	1.11	44	15	25	14	F
2354665	2005	86760696	1.24	44	9	21	19	F
2354665	2005	93164502	0	44	121.7	41	19	F
2354665	2005	106007093	1.11	44	42.299999	22	18	F
2354665	2005	113972242	1.27	44	17	19	19	F
2354665	2006	34061313	1.09	44	24	41	17	F
2354665	2006	38378075	1.11	44	52	24	19	F
2354665	2006	38574053	1.08	44	77.5	28	19	F
2354665	2006	39945724	1.16	44	28.5	22	15	F
2354665	2006	41643159	1.1	44	18	25	16	F
2354665	2006	41822611	1.14	44	51	26	17	F
2354665	2006	41822622	1.05	44	25	32	15	F
2354665	2006	44795032	1.14	44	15.6	22	19	F
2354665	2006	46091154	1.0700001	44	26	41	14	F
2354665	2006	46603697	1.11	44	84.199997	30	19	F
2354665	2006	82947540	1.04	44	35	30	13	F
2354665	2006	85643345	1.08	44	60	31	13	F
2354665	2006	112336333	1.09	44	3	37	14	F
2354665	2006	113972242	1.11	44	24	20	19	F
2354665	2007	34061313	1.21	44	36	42	17	F
2354665	2007	34061314	1.12	44	49	44	19	F
2354665	2007	34965374	1.09	44	4	21	19	F
2354665	2007	38378075	1.17	44	55	25	19	F
2354665	2007	38574053	1.15	44	89.5	29	19	F
2354665	2007	41386925	1.25	44	11	20	19	F
2354665	2007	41639137	1.2	44	11	27	18	M
2354665	2007	41822611	1.22	44	59	27	17	F
2354665	2007	44322419	1.13	44	101.5	33	17	F
2354665	2007	44399977	1.13	44	89	45	14	F
2354665	2007	46603697	1.09	44	85.199997	31	19	F
2354665	2007	53686969	1.12	44	2	22	17	F
2354665	2007	82947540	1.09	44	43	31	13	F
2354665	2007	85643345	1.16	44	65	32	13	F
2354665	2007	109350722	1.2	44	21	35	18	F
2354665	2007	112336333	1.15	44	15	38	14	F
2354665	2008	34061313	1.3099999	44	48	43	17	F
2354665	2008	34061314	1.25	44	61	45	19	F
2354665	2008	34061318	1.35	44	17.700001	23	17	F
2354665	2008	34061319	1.17	44	16	27	19	F
2354665	2008	38574053	1.3	44	101.5	30	19	F
2354665	2008	41386925	1.35	44	23	21	19	F
2354665	2008	41639137	1.22	44	23	28	18	M
2354665	2008	44399977	1.1900001	44	101	46	14	F
2354665	2008	44399979	1.23	44	24	26	17	F
2354665	2008	54592360	1.14	44	17	30	19	F
2354665	2008	109350722	2.25	44	26.799999	36	18	F
2354665	2008	112336333	1.09	44	27	39	14	F
2354665	2009	34061312	1.12	44	8	47	14	F
2354665	2009	34061313	1.46	44	60	44	17	F
2354665	2009	34061314	1.38	44	73	46	19	F
2354665	2009	34061315	1.35	44	24.299999	28	19	F
2354665	2009	34061316	1.3	44	39	26	18	F
2354665	2009	34061317	1.53	44	67	26	19	F
2354665	2009	34061318	1.49	44	29.700001	24	17	F
2354665	2009	34061319	1.29	44	28	28	19	F
2354665	2009	41932782	1.48	44	88.400002	30	19	F
2354665	2009	44399977	1.08	44	106	47	14	F
2354665	2009	44399978	1.33	44	27.5	30	19	F
2354665	2009	44399979	1.27	44	32	27	17	F
2354665	2009	44399980	1.29	44	30	30	18	F
2354665	2009	112336333	1.11	44	39	40	14	F
2354665	2010	34061312	1.0700001	44	20	48	14	F
2354665	2010	34061313	1.49	44	72	45	17	F
2354665	2010	34061314	1.34	44	85	47	19	F
2354665	2010	34061315	1.1900001	44	35.299999	29	19	F
2354665	2010	34061316	1.29	44	51	27	18	F
2354665	2010	34061317	2.72	44	79	27	19	F
2354665	2010	34061318	1.34	44	41.099998	25	19	F
2354665	2010	34061319	1.25	44	40	29	19	F
2354665	2010	36271197	1.41	44	126.3	31	19	M
2354665	2010	39945193	.60000002	8	67.199997	24	19	F
2354665	2010	44733038	1.4299999	44	84	27	19	F
2354665	2010	46891146	1.4400001	44	26.5	26	19	F
2354665	2010	53134986	1.1900001	44	52.5	24	19	F
2354665	2010	53134987	1.46	44	4	21	19	F
2354665	2010	112336333	1.11	44	51	41	14	F
2354666	2005	2876672	1.96	44	7	33	14	M
2354666	2005	34267491	1.99	44	7	20	14	M
2354666	2005	34502302	2.3299999	44	74	38	14	M
2354666	2005	34502340	2.3299999	44	78	28	14	M
2354666	2005	34511723	2.3299999	44	54	42	14	M
2354666	2005	34649991	2.3800001	44	49	37	12	M
2354666	2005	35127327	2.3299999	44	76	40	14	M
2354666	2005	35646109	2.4300001	44	71	36	13	M
2354666	2005	37981624	2.3800001	44	85	45	14	M
2354666	2005	40966633	2.3900001	44	95	40	14	M
2354666	2005	42043429	2.4300001	44	74	39	14	M
2354666	2005	42043699	2.3399999	44	26	33	14	M
2354666	2005	43001566	1.96	44	58	30	14	M
2354666	2005	43080247	2.3900001	44	114	31	14	M
2354666	2005	43556373	2.3800001	44	22	59	14	M
2354666	2005	43768144	2.8299999	44	93	28	14	M
2354666	2005	45311290	2.55	44	30	37	14	M
2354666	2005	45311294	2.49	44	65	33	14	M
2354666	2005	45311299	2.01	44	34	32	14	M
2354666	2005	47474542	2.4100001	44	11	47	14	M
2354666	2005	52644549	2.3299999	44	56	42	14	M
2354666	2005	53134994	2.22	44	19	27	14	M
2354666	2005	53134995	2.22	44	19	36	14	M
2354666	2005	53162635	2.3299999	44	49	28	14	M
2354666	2005	53510735	2.8	44	77	35	14	M
2354666	2005	53842599	2	44	46	35	14	M
2354666	2005	54448548	1.96	44	7	40	14	M
2354666	2005	54878384	2.3599999	44	18.700001	40	14	M
2354666	2005	69920749	2.3299999	44	16	41	14	M
2354666	2005	72433505	2.3299999	44	17	42	14	M
2354666	2005	75637611	2.3299999	44	74	35	14	M
2354666	2005	86587913	2	44	22	22	13	M
2354666	2005	86706963	1.96	44	8	27	14	M
2354666	2005	92223792	1.96	44	7	36	14	M
2354666	2005	101409483	2.3099999	44	89	34	14	M
2354666	2005	102645685	2.4100001	44	88	27	14	M
2354666	2005	106282590	2.03	44	19	29	13	M
2354666	2005	108098235	2.4100001	44	17	25	14	M
2354666	2005	108263075	2.3800001	44	73	29	14	M
2354666	2005	110803525	9.4099998	44	32	41	14	M
2354666	2005	113645834	2.4300001	44	92	36	14	M
2354666	2005	113859937	2.3800001	44	39	24	14	M
2354666	2005	114679712	2.3299999	44	62	51	14	M
2354666	2006	34649991	2.3299999	44	59	38	12	M
2354666	2006	37981624	2.3699999	44	94	46	14	M
2354666	2006	42043699	2.3299999	44	29	34	14	M
2354666	2006	43001566	1.96	44	65	31	14	M
2354666	2006	43768144	2.6199999	44	105	29	14	M
2354666	2006	44276914	2.0899999	44	30	53	13	M
2354666	2006	53842599	1.96	44	49	36	14	M
2354666	2006	54878384	2.3299999	44	21.700001	41	14	M
2354666	2006	69920749	2.1800001	44	24	42	14	M
2354666	2006	92223792	1.96	44	10	37	14	M
2354666	2006	102645685	2.48	44	91	28	14	M
2354666	2006	108263075	2.3699999	44	80	30	14	M
2354666	2006	113859937	2.3299999	44	51	25	14	M
2354666	2008	2626935	2.24	44	93	35	14	M
2354666	2008	2627235	2.72	44	22	35	15	M
2354666	2008	2627381	4.0300002	44	5	29	14	M
2354666	2008	8958274	2.0799999	44	32.099998	23	14	M
2354666	2008	23795920	3.0699999	44	32	25	14	M
2354666	2008	24393603	2.52	44	111	33	15	M
2354666	2008	24680134	2.7	44	15	38	14	M
2354666	2008	24739420	2.47	44	9	51	14	M
2354666	2008	25016520	3.02	44	104	37	13	M
2354666	2008	25432731	2.98	44	7	44	14	M
2354666	2008	25432742	2.95	44	88	42	14	M
2354666	2008	25440927	2.6600001	44	24	22	14	M
2354666	2008	25482521	2.1900001	44	30	25	14	M
2354666	2008	25528668	2.9400001	44	5	21	14	M
2354666	2008	25968558	3.26	44	40	26	13	M
2354666	2008	27041834	1.85	44	10	26	14	M
2354666	2008	34061320	2.96	44	70	49	14	M
2354666	2008	34062063	3.29	44	55	53	14	M
2354666	2008	34062065	2.0999999	44	88	34	14	M
2354666	2008	34062066	3.8699999	44	69	33	14	M
2354666	2008	34062067	2.75	44	69	36	14	M
2354666	2008	35832540	3.52	44	7	23	14	M
2354666	2008	39045953	2.1900001	44	151	46	14	M
2354666	2008	44399981	3.1199999	44	34	70	14	M
2354666	2008	44399988	2.28	44	132	44	14	M
2354666	2008	44399990	2.1099999	44	20	40	15	M
2354666	2008	44399991	3.04	44	12	38	15	M
2354666	2008	44399992	2.8499999	44	17	40	14	M
2354666	2008	44399994	2.96	44	101	36	14	M
2354666	2008	44399996	1.91	44	22	37	13	M
2354666	2008	44399998	1.91	44	50	35	14	M
2354666	2008	44400002	2.8800001	44	65	31	14	M
2354666	2008	44400003	2.9300001	44	106	32	14	M
2354666	2008	44400007	2.1900001	44	12	31	14	M
2354666	2008	44400008	4.02	44	31	38	15	M
2354666	2008	44400014	3.3800001	44	49	31	14	M
2354666	2008	44400015	2.97	44	11	33	14	M
2354666	2008	44400016	2.96	44	17.5	31	14	M
2354666	2008	44400020	2.1300001	44	39	29	14	M
2354666	2008	44400023	3	44	21	36	14	M
2354666	2008	44400027	1.8099999	44	13	30	13	M
2354666	2008	44400030	2.23	44	13	27	14	M
2354666	2008	44400033	2.1300001	44	6	24	13	M
2354666	2008	44400034	2.4000001	44	6	26	16	F
2354666	2008	44400035	2.9300001	44	5	34	14	M
2354666	2008	44400036	2.29	44	5	25	14	M
2354666	2008	44400045	2.2	44	5	22	14	M
2354666	2008	44400049	3.28	44	5	34	14	M
2354666	2008	44400054	2.3299999	44	5	20	14	M
2354666	2008	44400056	2.98	44	5	26	14	M
2354666	2008	44400057	2.1500001	44	10	22	15	M
2354666	2008	44400059	3.26	44	16	34	14	M
2354666	2008	44400062	1.4400001	44	4	46	14	F
2354666	2008	51500657	2.3299999	44	6	38	15	M
2354666	2008	58691868	2.6199999	44	57	53	15	M
2354666	2008	58766729	1.96	44	9	24	14	M
2354666	2008	58792566	1.99	44	9	30	14	M
2354666	2008	63368371	1.9400001	44	33	51	15	M
2354666	2008	65325183	2.3399999	44	12	59	13	M
2354666	2008	66776335	2.95	44	8	50	14	M
2354666	2008	78334961	2.49	44	6	38	15	M
2354666	2008	87315696	2.24	44	5	20	14	M
2354666	2008	87323729	2.6800001	44	4	51	13	M
2354666	2008	87324599	3.5599999	44	4	39	13	M
2354666	2008	101943243	2.5799999	44	12	30	13	M
2354666	2008	103065915	2.23	44	50	47	14	M
2354666	2008	105090302	2.8599999	44	24.700001	25	15	M
2354666	2008	113718705	2.8699999	44	21	29	14	M
2354666	2008	114671623	1.76	44	12	25	14	M
2354666	2009	2305816	2	44	30	29	14	M
2354666	2009	2385044	2.6400001	44	19	21	14	M
2354666	2009	2626885	10.04	44	40	39	14	M
2354666	2009	2626910	1.5	44	47	39	14	M
2354666	2009	2626935	.98000002	44	97	36	14	M
2354666	2009	2627060	1.97	44	126	34	14	M
2354666	2009	2627185	2.1300001	44	22	23	15	M
2354666	2009	2627199	2.5699999	44	76	27	15	M
2354666	2009	2627235	2.5699999	44	27	36	14	M
2354666	2009	2627366	4.1100001	44	17	28	15	M
2354666	2009	2627381	3.5999999	44	16	30	14	M
2354666	2009	2627566	1.88	44	5	19	14	M
2354666	2009	8958274	1.74	44	41.900002	24	14	M
2354666	2009	11199368	1.8099999	44	66	30	14	M
2354666	2009	14976591	1.89	44	15	20	14	M
2354666	2009	19475779	2.8299999	44	66	38	14	M
2354666	2009	23795885	2.73	44	29	32	14	M
2354666	2009	23795917	2.24	44	23	23	14	M
2354666	2009	23795920	1.34	44	42	26	14	M
2354666	2009	23795924	2.26	44	35	25	14	M
2354666	2009	23795984	2.72	44	29	29	14	M
2354666	2009	23795984	3.0999999	44	29	29	15	M
2354666	2009	24009483	1.65	44	13	28	15	M
2354666	2009	24031770	1.9400001	44	74	32	14	M
2354666	2009	24031773	1.96	44	19	28	14	M
2354666	2009	24183060	1.83	44	3.5999999	19	14	M
2354666	2009	24313238	2.0899999	44	14	22	15	M
2354666	2009	24393603	2.3199999	44	121.3	34	15	M
2354666	2009	24558619	2.26	44	13	19	15	M
2354666	2009	24586382	1.61	44	7	21	14	M
2354666	2009	24619302	1.86	44	12	20	14	M
2354666	2009	24624974	2.27	44	8	21	15	M
2354666	2009	24740288	2.1400001	44	66	51	14	M
2354666	2009	24870325	3.1400001	44	9	17	14	M
2354666	2009	24870325	2.3800001	44	9	17	15	M
2354666	2009	25079209	2.1900001	44	63	59	14	M
2354666	2009	25079209	3.2	44	63	59	15	M
2354666	2009	25079217	2.8099999	44	90	49	15	M
2354666	2009	25079224	2.22	44	88	46	14	M
2354666	2009	25079224	3.3099999	44	88	46	14	M
2354666	2009	25085041	1.78	44	19.700001	25	14	M
2354666	2009	25113216	1.96	44	52	30	15	M
2354666	2009	25113216	2.9000001	44	52	30	14	M
2354666	2009	25113307	1.6	44	6	30	14	M
2354666	2009	25113456	2.05	44	10	22	14	M
2354666	2009	25113458	2.4200001	44	13	24	14	M
2354666	2009	25113487	1.88	44	28	21	14	M
2354666	2009	25206855	2.24	44	17	24	14	M
2354666	2009	25333023	1.08	44	52	35	14	M
2354666	2009	25432731	2.0599999	44	12	45	14	M
2354666	2009	25432742	2.6400001	44	93	43	14	M
2354666	2009	25432742	1.99	44	93	43	14	M
2354666	2009	25474469	2.1700001	44	5	20	14	M
2354666	2009	25479084	2.1199999	44	9.5	24	14	M
2354666	2009	25482521	2.6099999	44	42	26	14	M
2354666	2009	25528668	2.4100001	44	10	22	14	M
2354666	2009	25529168	1.89	44	15	30	14	M
2354666	2009	25542025	3.45	44	48	29	14	M
2354666	2009	25761654	1.42	44	14	20	15	M
2354666	2009	25968579	2.28	44	30	24	14	M
2354666	2009	25968904	1.42	44	31	27	15	M
2354666	2009	26707723	2.04	44	15.2	23	15	M
2354666	2009	27042212	2.6400001	44	9	44	14	M
2354666	2009	27042276	2.4100001	44	33.5	31	14	M
2354666	2009	27499521	2.8699999	44	59.200001	48	15	M
2354666	2009	27671132	1.83	44	31	40	14	M
2354666	2009	34061320	2.3599999	44	82	50	14	M
2354666	2009	34061321	3.0799999	44	61	50	15	M
2354666	2009	34061321	2.02	44	61	50	14	M
2354666	2009	34062062	2.49	44	127	47	14	M
2354666	2009	34062063	4.0799999	44	67	54	14	M
2354666	2009	34062064	2.53	44	5	52	14	M
2354666	2009	34062065	2.26	44	93	35	15	M
2354666	2009	34062066	3.24	44	81	34	14	M
2354666	2009	34062067	2.8299999	44	77	37	14	M
2354666	2009	34062067	3.8399999	44	77	37	15	M
2354666	2009	34062068	2.5799999	44	12	32	15	M
2354666	2009	34062069	2.97	44	11	24	14	M
2354666	2009	34062069	2.24	44	11	24	14	M
2354666	2009	34062070	1.72	44	12	49	14	M
2354666	2009	34062071	1.42	44	1	19	15	M
2354666	2009	44399981	2.5999999	44	37	71	14	M
2354666	2009	44399982	2.6700001	44	28	55	14	M
2354666	2009	44399983	2.5799999	44	16	56	14	M
2354666	2009	44399984	2.3099999	44	1	62	15	M
2354666	2009	44399985	2.27	44	129	52	15	M
2354666	2009	44399986	2.9000001	44	5	48	15	M
2354666	2009	44399986	2.5799999	44	5	48	14	M
2354666	2009	44399987	2.5799999	44	165	47	14	M
2354666	2009	44399988	2.3900001	44	138	45	14	M
2354666	2009	44399989	2.6900001	44	33	46	14	M
2354666	2009	44399990	1.14	44	21	41	15	M
2354666	2009	44399991	2.24	44	14	39	15	M
2354666	2009	44399992	2.54	44	23	41	14	M
2354666	2009	44399993	2.3399999	44	53	52	14	M
2354666	2009	44399994	2.3	44	103	37	14	M
